#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Spo21351	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo21352	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21353	plastid	plastid	plastid	plastid	non-organellar
Spo21354	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21355	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21356	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo21357	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21358	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21359	plastid	plastid	plastid	non-organellar	non-organellar
Spo21360	dual	dual	mitochondrial	dual	non-organellar
Spo21361	dual	dual	plastid	plastid	plastid
Spo21362	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21363	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21364	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21365	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21366	mitochondrial	non-organellar	non-organellar	mitochondrial	mitochondrial
Spo21367	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo21368	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo21369	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21370	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21371	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21372	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21373	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21374	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21375	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21376	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21377	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21378	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21379	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21380	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo21381	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21382	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21383	dual	dual	mitochondrial	plastid	non-organellar
Spo21384	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21385	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21386	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo21387	dual	dual	mitochondrial	plastid	non-organellar
Spo21388	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21389	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21390	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21391	plastid	plastid	plastid	plastid	plastid
Spo21392	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21393	dual	dual	plastid	plastid	plastid
Spo21394	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21395	dual	dual	mitochondrial	mitochondrial	mitochondrial
Spo21396	dual	plastid	mitochondrial	plastid	plastid
Spo21397	dual	dual	non-organellar	mitochondrial	mitochondrial
Spo21398	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21399	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21400	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21401	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21402	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21403	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21404	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21405	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21406	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21407	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21408	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21409	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21410	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21411	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21412	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21413	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21414	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21415	dual	dual	mitochondrial	plastid	non-organellar
Spo21416	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21417	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21418	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21419	plastid	plastid	plastid	non-organellar	plastid
Spo21420	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21421	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21422	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21423	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21424	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21425	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21426	dual	dual	plastid	plastid	plastid
Spo21427	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21428	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21429	dual	mitochondrial	mitochondrial	dual	non-organellar
Spo21430	plastid	plastid	plastid	plastid	plastid
Spo21431	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21433	dual	mitochondrial	plastid	mitochondrial	non-organellar
Spo21434	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Spo21436	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21438	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21439	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21440	plastid	plastid	plastid	non-organellar	non-organellar
Spo21441	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo21443	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21444	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo21445	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21446	dual	dual	plastid	plastid	non-organellar
Spo21447	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21448	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21449	dual	dual	mitochondrial	plastid	non-organellar
Spo21450	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21452	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo21453	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21454	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21455	dual	dual	plastid	plastid	plastid
Spo21457	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21458	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21462	plastid	non-organellar	plastid	plastid	non-organellar
Spo21463	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21464	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo21465	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21466	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21467	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Spo21470	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo21471	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Spo21472	dual	plastid	plastid	plastid	dual
Spo21473	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Spo21474	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21475	dual	dual	mitochondrial	mitochondrial	non-organellar
Spo21476	plastid	non-organellar	plastid	plastid	plastid
Spo21477	plastid	plastid	plastid	plastid	plastid
Spo21478	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21481	dual	mitochondrial	plastid	non-organellar	non-organellar
Spo21482	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo21483	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21484	dual	dual	plastid	plastid	non-organellar
Spo21485	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21486	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21487	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21488	dual	dual	mitochondrial	plastid	non-organellar
Spo21489	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21490	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21491	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21492	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21493	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21494	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21495	dual	dual	plastid	plastid	dual
Spo21496	dual	dual	mitochondrial	plastid	plastid
Spo21497	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21498	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21499	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21500	plastid	plastid	plastid	plastid	plastid
Spo21501	dual	dual	plastid	plastid	non-organellar
Spo21502	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Spo21503	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21504	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo21505	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo21506	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21507	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21508	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21509	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21510	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21511	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo21512	dual	plastid	mitochondrial	plastid	non-organellar
Spo21513	plastid	plastid	plastid	plastid	non-organellar
Spo21514	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21515	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21516	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21517	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo21518	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21519	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21521	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21522	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21523	dual	dual	plastid	plastid	plastid
Spo21524	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21525	dual	dual	mitochondrial	non-organellar	non-organellar
Spo21526	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo21527	dual	dual	plastid	non-organellar	non-organellar
Spo21528	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21529	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21530	plastid	plastid	plastid	plastid	non-organellar
Spo21531	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21532	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21533	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21534	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo21535	dual	dual	plastid	plastid	plastid
Spo21536	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21537	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21538	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo21541	dual	dual	mitochondrial	plastid	plastid
Spo21542	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21543	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21544	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21545	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo21547	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo21548	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21549	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21550	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21551	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21552	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21553	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21554	plastid	plastid	plastid	plastid	plastid
Spo21555	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21556	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21557	dual	dual	plastid	plastid	plastid
Spo21558	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21559	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21560	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21561	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21562	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21563	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21564	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21565	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21566	plastid	plastid	plastid	plastid	plastid
Spo21567	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21568	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21569	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21570	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21571	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21572	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21573	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21574	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21575	plastid	plastid	plastid	non-organellar	non-organellar
Spo21576	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo21577	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21578	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21579	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21580	dual	dual	mitochondrial	dual	mitochondrial
Spo21581	dual	dual	plastid	plastid	plastid
Spo21582	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo21583	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21584	dual	dual	mitochondrial	mitochondrial	mitochondrial
Spo21585	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21586	dual	non-organellar	mitochondrial	plastid	plastid
Spo21587	plastid	plastid	plastid	non-organellar	non-organellar
Spo21588	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo21589	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21590	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21591	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21592	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo21593	plastid	plastid	plastid	plastid	plastid
Spo21594	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21595	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21596	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21597	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21598	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21599	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21601	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21602	plastid	non-organellar	plastid	plastid	non-organellar
Spo21603	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo21604	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21605	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21606	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21607	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21608	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21609	plastid	plastid	plastid	plastid	plastid
Spo21610	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21611	dual	dual	plastid	non-organellar	plastid
Spo21612	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21613	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo21614	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo21615	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21616	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo21617	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21618	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21619	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21621	plastid	plastid	plastid	non-organellar	non-organellar
Spo21622	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21623	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo21624	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21625	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21626	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21627	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21628	plastid	plastid	plastid	plastid	non-organellar
Spo21629	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo21630	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21631	plastid	plastid	plastid	plastid	plastid
Spo21632	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21633	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21634	dual	mitochondrial	non-organellar	dual	non-organellar
Spo21635	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21636	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo21637	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo21638	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21639	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21641	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21642	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21643	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21644	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21645	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21646	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21647	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21648	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21649	dual	dual	mitochondrial	mitochondrial	non-organellar
Spo21650	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21651	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21652	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21653	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21654	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21655	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo21656	dual	non-organellar	mitochondrial	plastid	plastid
Spo21657	plastid	plastid	plastid	plastid	non-organellar
Spo21658	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo21659	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21660	dual	dual	mitochondrial	mitochondrial	non-organellar
Spo21661	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21662	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21663	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21664	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21665	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21666	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21667	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21668	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21669	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21670	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21671	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21672	dual	dual	mitochondrial	non-organellar	non-organellar
Spo21673	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo21674	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21675	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21676	dual	plastid	plastid	mitochondrial	non-organellar
Spo21677	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo21678	dual	dual	plastid	plastid	non-organellar
Spo21679	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21680	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21681	dual	plastid	non-organellar	plastid	dual
Spo21682	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21683	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21684	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21686	dual	dual	non-organellar	plastid	non-organellar
Spo21687	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21688	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21689	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21690	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21691	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21692	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21693	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21695	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21696	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21697	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21698	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21699	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21700	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21701	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21702	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21703	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21704	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21705	plastid	plastid	plastid	plastid	non-organellar
Spo21706	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo21707	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21708	dual	dual	plastid	plastid	non-organellar
Spo21709	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21710	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21711	dual	dual	mitochondrial	plastid	non-organellar
Spo21712	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21713	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21714	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21715	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21716	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21717	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Spo21718	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21719	dual	dual	mitochondrial	dual	non-organellar
Spo21720	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21721	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21722	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21723	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21724	plastid	non-organellar	non-organellar	plastid	plastid
Spo21725	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21726	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21727	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Spo21728	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo21729	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo21730	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21731	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21732	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21733	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21734	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21735	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21736	dual	mitochondrial	plastid	non-organellar	non-organellar
Spo21737	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21738	plastid	plastid	plastid	plastid	non-organellar
Spo21739	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21741	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21742	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo21743	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21744	dual	dual	plastid	plastid	plastid
Spo21745	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21746	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21747	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21748	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21749	dual	dual	mitochondrial	plastid	non-organellar
Spo21750	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21751	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21752	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21753	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21754	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21755	dual	mitochondrial	plastid	non-organellar	non-organellar
Spo21756	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21757	dual	dual	mitochondrial	dual	dual
Spo21758	dual	dual	plastid	non-organellar	non-organellar
Spo21759	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21760	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21761	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo21762	dual	dual	non-organellar	non-organellar	non-organellar
Spo21763	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21764	dual	dual	mitochondrial	non-organellar	non-organellar
Spo21765	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21766	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21767	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21768	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21769	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21770	dual	mitochondrial	plastid	non-organellar	non-organellar
Spo21771	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21772	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21773	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo21774	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo21775	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
