#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cquinoa_AUR62033695	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62033694	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033697	dual	mitochondrial	plastid	plastid	non-organellar
Cquinoa_AUR62033698	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62033699	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62033702	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62033700	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033701	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033703	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033704	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62033705	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033706	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033707	dual	dual	plastid	plastid	non-organellar
Cquinoa_AUR62033709	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033708	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033710	dual	dual	non-organellar	plastid	non-organellar
Cquinoa_AUR62033714	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62033713	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033712	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033711	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62044626	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042489	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042490	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042492	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62042491	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042495	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042496	dual	mitochondrial	plastid	non-organellar	non-organellar
Cquinoa_AUR62042493	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042494	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042497	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cquinoa_AUR62042498	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62042501	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042500	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042502	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042499	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042503	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042506	dual	dual	mitochondrial	non-organellar	plastid
Cquinoa_AUR62042505	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042504	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62042507	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042508	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042509	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62042510	dual	dual	plastid	plastid	plastid
Cquinoa_AUR62044755	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62044441	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62044199	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62044200	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62044623	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62044121	dual	dual	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62044122	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026374	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026376	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026375	dual	dual	mitochondrial	non-organellar	mitochondrial
Cquinoa_AUR62026377	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026378	dual	plastid	mitochondrial	non-organellar	N/A
Cquinoa_AUR62026379	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62026380	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026381	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026383	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026382	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026385	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026384	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026389	dual	dual	plastid	plastid	plastid
Cquinoa_AUR62026388	mitochondrial	non-organellar	non-organellar	mitochondrial	N/A
Cquinoa_AUR62026387	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026386	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026393	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026391	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026390	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026392	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62026395	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026396	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026394	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026397	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62026398	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026399	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026400	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026401	dual	dual	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62026402	plastid	plastid	plastid	plastid	plastid
Cquinoa_AUR62026403	dual	dual	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62026405	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026404	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026408	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026409	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62026406	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026410	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62026411	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026412	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026413	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62026415	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cquinoa_AUR62026414	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62026416	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026417	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026419	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026418	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026423	plastid	plastid	plastid	plastid	plastid
Cquinoa_AUR62026421	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026420	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62026422	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026424	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026426	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62026429	dual	mitochondrial	plastid	mitochondrial	mitochondrial
Cquinoa_AUR62026427	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026430	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026428	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026431	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026433	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026432	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026434	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026435	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026436	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026437	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026438	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026440	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026439	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026441	dual	dual	mitochondrial	dual	mitochondrial
Cquinoa_AUR62026443	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62026442	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026444	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026445	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026448	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026447	dual	dual	mitochondrial	plastid	non-organellar
Cquinoa_AUR62026446	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026449	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026450	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026452	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026451	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62026453	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026455	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026454	dual	non-organellar	mitochondrial	plastid	non-organellar
Cquinoa_AUR62026460	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026461	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026456	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026458	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026459	plastid	plastid	plastid	plastid	plastid
Cquinoa_AUR62026457	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62026466	plastid	plastid	plastid	non-organellar	non-organellar
Cquinoa_AUR62026462	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026465	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026464	dual	dual	plastid	plastid	N/A
Cquinoa_AUR62026463	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026467	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026468	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026469	dual	plastid	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026470	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026471	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026473	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026472	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026475	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026478	plastid	non-organellar	plastid	non-organellar	N/A
Cquinoa_AUR62026477	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026476	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026479	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026474	plastid	plastid	plastid	plastid	non-organellar
Cquinoa_AUR62026480	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026481	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026482	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026484	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026483	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026487	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026485	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026486	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026489	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026488	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62026490	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026491	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026492	dual	plastid	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026493	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026494	mitochondrial	mitochondrial	non-organellar	non-organellar	mitochondrial
Cquinoa_AUR62026498	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026495	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026497	dual	dual	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026499	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026496	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026501	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026504	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026502	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026500	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026503	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026506	plastid	plastid	plastid	non-organellar	N/A
Cquinoa_AUR62026505	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026508	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026507	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026513	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026512	plastid	plastid	plastid	non-organellar	non-organellar
Cquinoa_AUR62026509	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62026510	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026511	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026514	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026515	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62026516	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026517	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026518	plastid	plastid	plastid	non-organellar	non-organellar
Cquinoa_AUR62026521	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62026520	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026519	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026525	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62026527	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026523	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62026526	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026524	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026522	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026530	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026531	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026528	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026529	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026533	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026532	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026534	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026538	dual	mitochondrial	plastid	non-organellar	non-organellar
Cquinoa_AUR62026536	plastid	non-organellar	plastid	plastid	non-organellar
Cquinoa_AUR62026535	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026537	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026539	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026543	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026542	dual	dual	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026540	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026541	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026544	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026546	dual	mitochondrial	plastid	non-organellar	non-organellar
Cquinoa_AUR62026547	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026545	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026548	dual	dual	plastid	non-organellar	non-organellar
Cquinoa_AUR62026549	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026550	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62026551	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026554	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026553	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026555	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026552	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026557	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026556	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026558	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026559	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026560	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62026561	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026562	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026563	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026565	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62026564	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026566	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026568	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026567	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026569	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026574	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026575	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62026573	dual	dual	plastid	plastid	plastid
Cquinoa_AUR62026570	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026572	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026571	dual	mitochondrial	plastid	non-organellar	non-organellar
Cquinoa_AUR62026578	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026579	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026581	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62026576	dual	dual	mitochondrial	plastid	non-organellar
Cquinoa_AUR62026582	dual	plastid	plastid	dual	non-organellar
Cquinoa_AUR62026577	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026586	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026583	plastid	plastid	non-organellar	non-organellar	N/A
Cquinoa_AUR62026584	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026587	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026588	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62026585	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62026594	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026592	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026590	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62026591	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026589	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026593	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026600	dual	dual	plastid	plastid	dual
Cquinoa_AUR62026599	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026603	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62026597	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026601	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62026602	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026598	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62026595	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62004126	dual	dual	plastid	non-organellar	non-organellar
Cquinoa_AUR62004124	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004122	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004125	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004127	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004123	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62004129	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004128	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004131	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004135	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62004130	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62004133	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62004134	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62004132	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62004143	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004147	plastid	non-organellar	non-organellar	plastid	non-organellar
Cquinoa_AUR62004137	plastid	plastid	plastid	plastid	non-organellar
Cquinoa_AUR62004145	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62004146	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004139	plastid	plastid	plastid	plastid	N/A
Cquinoa_AUR62004136	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004144	dual	dual	mitochondrial	dual	mitochondrial
Cquinoa_AUR62004142	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62004140	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004141	plastid	plastid	plastid	non-organellar	non-organellar
Cquinoa_AUR62004138	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004153	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62004150	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004154	plastid	plastid	plastid	non-organellar	non-organellar
Cquinoa_AUR62004152	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004149	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004151	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004148	plastid	plastid	plastid	plastid	plastid
Cquinoa_AUR62004157	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004160	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004158	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004161	plastid	non-organellar	non-organellar	plastid	non-organellar
Cquinoa_AUR62004159	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004155	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004156	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004163	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004166	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004168	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004165	dual	dual	plastid	plastid	non-organellar
Cquinoa_AUR62004172	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004173	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004164	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004171	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62004162	plastid	plastid	non-organellar	non-organellar	non-organellar
