#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
evm.model.Ga12G1837	dual	dual	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1838	plastid	plastid	plastid	non-organellar	non-organellar
evm.model.Ga12G1839	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2084	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2085	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2086	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2087	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2088	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2089	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2090	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G2091	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2092	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2093	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2094	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2095	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2096	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2097	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2098	dual	dual	mitochondrial	plastid	non-organellar
evm.model.Ga12G2099	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2100	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2101	plastid	plastid	plastid	non-organellar	plastid
evm.model.Ga12G2102	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2103	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2104	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G1840	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1841	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1842	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1843	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1844	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1845	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1846	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1847	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2105	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2106	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2107	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga12G2108	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2109	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2110	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2111	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2112	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2113	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2114	dual	mitochondrial	non-organellar	dual	mitochondrial
evm.model.Ga12G2115	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2116	dual	mitochondrial	non-organellar	dual	non-organellar
evm.model.Ga12G2117	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2118	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2119	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2121	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2122	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G2123	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2124	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2125	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G2126	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2127	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G2128	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2129	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1848	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2131	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2132	plastid	plastid	plastid	non-organellar	plastid
evm.model.Ga12G2133	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2134	dual	mitochondrial	plastid	non-organellar	non-organellar
evm.model.Ga12G2135	dual	dual	mitochondrial	plastid	non-organellar
evm.model.Ga12G1849	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1850	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
evm.model.Ga12G1851	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1852	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1853	dual	dual	mitochondrial	plastid	non-organellar
evm.model.Ga12G1854	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1855	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1856	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1857	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1858	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1859	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
evm.model.Ga12G1860	plastid	non-organellar	non-organellar	non-organellar	plastid
evm.model.Ga12G1861	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1862	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1863	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1864	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2136	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2137	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2138	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2139	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2140	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2141	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2142	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2143	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G2144	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2145	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2146	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2147	plastid	plastid	plastid	plastid	non-organellar
evm.model.Ga12G2148	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga12G2149	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2150	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2151	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2152	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2153	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2154	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G2155	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2156	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga12G2157	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2158	dual	dual	plastid	plastid	non-organellar
evm.model.Ga12G2159	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2160	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2161	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga12G2162	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2163	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2164	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2165	dual	dual	plastid	plastid	non-organellar
evm.model.Ga12G2166	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2167	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2168	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2169	dual	dual	plastid	non-organellar	plastid
evm.model.Ga12G2170	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2171	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2172	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2173	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2174	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2175	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2176	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2177	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1865	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1866	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1867	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1868	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1869	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1870	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1871	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1872	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1873	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1874	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1875	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1876	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1877	plastid	non-organellar	non-organellar	plastid	non-organellar
evm.model.Ga12G1878	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2178	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2179	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
evm.model.Ga12G2180	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2181	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2182	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2183	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2184	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
evm.model.Ga12G2185	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G2186	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2187	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2188	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2189	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2190	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1879	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1880	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1881	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1882	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1883	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1884	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1885	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1886	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
evm.model.Ga12G1887	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1888	plastid	plastid	plastid	non-organellar	non-organellar
evm.model.Ga12G1889	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1890	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1891	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1892	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1893	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1894	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1895	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1896	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1897	dual	plastid	mitochondrial	plastid	non-organellar
evm.model.Ga12G2191	dual	non-organellar	non-organellar	dual	non-organellar
evm.model.Ga12G2192	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2193	dual	plastid	mitochondrial	plastid	non-organellar
evm.model.Ga12G2194	dual	dual	plastid	plastid	plastid
evm.model.Ga12G2195	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2196	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2197	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2198	mitochondrial	mitochondrial	non-organellar	mitochondrial	mitochondrial
evm.model.Ga12G2199	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2200	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1898	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1899	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1900	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1901	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1902	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1903	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1904	plastid	plastid	plastid	non-organellar	non-organellar
evm.model.Ga12G1905	plastid	non-organellar	non-organellar	plastid	plastid
evm.model.Ga12G1906	mitochondrial	mitochondrial	non-organellar	mitochondrial	mitochondrial
evm.model.Ga12G1907	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1908	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1909	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1910	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1911	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1912	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1913	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1914	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G1915	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1916	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1917	plastid	plastid	plastid	plastid	plastid
evm.model.Ga12G1918	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2201	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2202	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2203	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G2204	plastid	plastid	plastid	non-organellar	non-organellar
evm.model.Ga12G2205	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
evm.model.Ga12G2206	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2207	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2208	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G2209	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2210	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2211	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2212	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2213	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2214	plastid	plastid	plastid	plastid	non-organellar
evm.model.Ga12G2215	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2216	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2217	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2218	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2219	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G2220	dual	non-organellar	mitochondrial	plastid	non-organellar
evm.model.Ga12G2221	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2222	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1919	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
evm.model.Ga12G1920	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1921	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1922	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1923	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1924	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1925	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1926	dual	plastid	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1927	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1928	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1929	mitochondrial	non-organellar	non-organellar	mitochondrial	mitochondrial
evm.model.Ga12G1930	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1931	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1932	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1933	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1934	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1935	dual	plastid	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1936	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1937	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1938	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1939	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1940	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1941	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1942	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1943	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1944	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1945	dual	dual	mitochondrial	plastid	plastid
evm.model.Ga12G1946	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1947	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1948	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1949	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1950	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1951	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1952	plastid	plastid	plastid	plastid	non-organellar
evm.model.Ga12G2223	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2224	dual	dual	mitochondrial	mitochondrial	non-organellar
evm.model.Ga12G2225	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2226	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2227	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2228	plastid	non-organellar	non-organellar	plastid	non-organellar
evm.model.Ga12G2229	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2230	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2231	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2232	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2233	mitochondrial	mitochondrial	non-organellar	mitochondrial	mitochondrial
evm.model.Ga12G2234	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2235	dual	dual	plastid	plastid	non-organellar
evm.model.Ga12G2236	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2237	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G2238	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2239	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2240	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2241	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2242	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2243	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2244	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2245	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2246	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
evm.model.Ga12G2247	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2248	dual	mitochondrial	plastid	non-organellar	non-organellar
evm.model.Ga12G2249	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2250	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2251	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2252	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2253	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1953	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1954	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1955	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1956	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1957	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1958	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1959	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1960	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1961	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1962	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1963	plastid	plastid	plastid	plastid	non-organellar
evm.model.Ga12G1964	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1965	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1966	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1967	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga12G1968	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1969	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1970	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1971	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1972	plastid	plastid	plastid	plastid	plastid
evm.model.Ga12G1973	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2254	plastid	non-organellar	non-organellar	non-organellar	plastid
evm.model.Ga12G2255	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga12G2256	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2257	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2258	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga12G2259	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2260	dual	dual	mitochondrial	mitochondrial	mitochondrial
evm.model.Ga12G2261	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga12G2262	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G2263	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1974	mitochondrial	non-organellar	mitochondrial	non-organellar	mitochondrial
evm.model.Ga12G1975	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1976	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
evm.model.Ga12G1977	plastid	plastid	plastid	plastid	non-organellar
evm.model.Ga12G1978	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga12G1979	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1980	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1981	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1982	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1983	plastid	non-organellar	plastid	plastid	plastid
evm.model.Ga12G1984	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga12G1985	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
