#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Kirkii_Version3_Juiced.00g275040	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275050	dual	dual	mitochondrial	plastid	non-organellar
Kirkii_Version3_Juiced.00g275060	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Kirkii_Version3_Juiced.00g275070	dual	dual	mitochondrial	mitochondrial	non-organellar
Kirkii_Version3_Juiced.00g275080	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275090	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275100	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Kirkii_Version3_Juiced.00g275110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275120	plastid	plastid	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275130	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275140	plastid	plastid	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275150	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275160	plastid	plastid	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275170	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275180	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275190	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275200	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275210	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275220	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275230	dual	dual	mitochondrial	mitochondrial	mitochondrial
Kirkii_Version3_Juiced.00g275240	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275250	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275260	dual	dual	plastid	plastid	non-organellar
Kirkii_Version3_Juiced.00g275270	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275330	dual	dual	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275350	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275360	dual	mitochondrial	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275370	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275380	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275390	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275400	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275410	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275420	dual	dual	plastid	plastid	dual
Kirkii_Version3_Juiced.00g275430	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275440	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275450	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275460	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275470	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Kirkii_Version3_Juiced.00g275480	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275490	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275500	plastid	plastid	plastid	non-organellar	plastid
Kirkii_Version3_Juiced.00g275510	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275520	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275530	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275540	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275550	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275560	plastid	plastid	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275570	dual	plastid	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275590	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275610	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275620	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275630	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275640	dual	dual	mitochondrial	mitochondrial	dual
Kirkii_Version3_Juiced.00g275650	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275660	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275670	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275680	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275690	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275700	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Kirkii_Version3_Juiced.00g275710	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275720	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275730	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275740	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275750	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275760	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275780	plastid	plastid	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275790	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275800	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275810	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275820	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275830	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275840	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275850	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275860	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275870	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275880	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275890	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275900	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275910	dual	dual	mitochondrial	plastid	non-organellar
Kirkii_Version3_Juiced.00g275920	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275930	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275940	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275950	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275960	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275970	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275980	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g275990	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276000	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276010	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276030	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276040	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276050	plastid	plastid	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276060	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276070	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276090	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276100	plastid	plastid	plastid	non-organellar	plastid
Kirkii_Version3_Juiced.00g276110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276120	plastid	non-organellar	plastid	non-organellar	plastid
Kirkii_Version3_Juiced.00g276130	dual	dual	mitochondrial	plastid	non-organellar
Kirkii_Version3_Juiced.00g276140	dual	plastid	mitochondrial	plastid	plastid
Kirkii_Version3_Juiced.00g276150	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276160	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276170	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276180	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276190	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276200	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276210	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276220	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276230	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276240	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276250	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276260	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276270	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276280	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276290	dual	dual	non-organellar	plastid	non-organellar
Kirkii_Version3_Juiced.00g276300	plastid	plastid	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276310	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276320	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276330	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276350	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276360	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276370	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276380	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276390	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276400	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Kirkii_Version3_Juiced.00g276410	dual	dual	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276420	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276430	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276440	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276450	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Kirkii_Version3_Juiced.00g276460	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276470	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276480	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276490	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276500	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276510	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276520	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276530	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276540	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276550	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276560	plastid	plastid	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276570	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276590	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276610	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276640	plastid	non-organellar	non-organellar	plastid	non-organellar
Kirkii_Version3_Juiced.00g276650	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276660	plastid	non-organellar	non-organellar	plastid	plastid
Kirkii_Version3_Juiced.00g276670	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276680	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276690	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276700	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276710	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276720	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276730	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276740	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276750	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276760	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276780	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276790	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276800	plastid	plastid	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276810	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276820	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276830	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276840	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276850	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276860	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276870	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276880	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276890	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Kirkii_Version3_Juiced.00g276900	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Kirkii_Version3_Juiced.00g276910	plastid	plastid	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276920	dual	dual	mitochondrial	mitochondrial	mitochondrial
Kirkii_Version3_Juiced.00g276930	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276940	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276950	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276960	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276970	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g276980	plastid	plastid	plastid	plastid	plastid
Kirkii_Version3_Juiced.00g276990	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277000	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277010	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Kirkii_Version3_Juiced.00g277020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277030	dual	dual	mitochondrial	plastid	non-organellar
Kirkii_Version3_Juiced.00g277040	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277050	plastid	plastid	plastid	plastid	non-organellar
Kirkii_Version3_Juiced.00g277060	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277070	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277080	dual	dual	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277090	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Kirkii_Version3_Juiced.00g277100	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277140	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277150	dual	dual	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277160	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277170	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277180	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277190	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277200	dual	mitochondrial	plastid	plastid	non-organellar
Kirkii_Version3_Juiced.00g277210	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277220	dual	non-organellar	non-organellar	dual	non-organellar
Kirkii_Version3_Juiced.00g277230	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277240	dual	dual	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277250	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277260	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277270	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277280	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277300	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277310	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277320	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277330	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277350	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277360	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277370	plastid	non-organellar	non-organellar	plastid	non-organellar
Kirkii_Version3_Juiced.00g277380	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Kirkii_Version3_Juiced.00g277390	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277400	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277410	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277420	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277430	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Kirkii_Version3_Juiced.00g277440	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277450	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277460	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277470	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277480	dual	dual	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277490	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277500	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Kirkii_Version3_Juiced.00g277510	dual	plastid	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277520	dual	mitochondrial	plastid	mitochondrial	mitochondrial
Kirkii_Version3_Juiced.00g277530	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277540	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277550	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277560	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277570	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277590	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277600	dual	dual	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277610	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277630	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277650	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277660	dual	dual	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277670	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277680	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277690	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277700	dual	plastid	mitochondrial	plastid	plastid
Kirkii_Version3_Juiced.00g277710	plastid	plastid	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277720	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277730	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277740	dual	dual	plastid	plastid	plastid
Kirkii_Version3_Juiced.00g277750	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277760	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277780	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277790	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277800	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277810	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277820	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277840	dual	plastid	mitochondrial	plastid	non-organellar
Kirkii_Version3_Juiced.00g277850	plastid	plastid	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277860	dual	dual	mitochondrial	mitochondrial	non-organellar
Kirkii_Version3_Juiced.00g277870	plastid	plastid	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277880	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277890	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277900	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277910	plastid	non-organellar	plastid	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277920	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277930	dual	dual	mitochondrial	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277940	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Kirkii_Version3_Juiced.00g277950	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
