#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cara_C_LOC113698077_rna52320	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698037_rna50283	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113728238_rna7847	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727728_rna13678	dual	plastid	mitochondrial	plastid	non-organellar
Cara_C_LOC113727729_rna13682	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727059_rna12036	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113691309_rna40764	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689329_rna38035	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113742164_rna1763	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689323_rna38014	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689322_rna38013	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689321_rna38012	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689320_rna38011	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689327_rna38023	plastid	plastid	plastid	non-organellar	non-organellar
Cara_C_LOC113689326_rna38018	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689324_rna38015	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113700058_rna51262	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113697819_rna50285	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689154_rna37612	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113716466_rna73712	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708172_rna63070	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734105_rna22509	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690547_rna39755	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113688818_rna39854	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690546_rna39754	dual	dual	plastid	non-organellar	non-organellar
Cara_C_LOC113725455_rna8970	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cara_C_LOC113690494_rna39657	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690541_rna39739	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cara_C_LOC113738528_rna28864	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113688811_rna39288	dual	plastid	plastid	plastid	dual
Cara_C_LOC113688816_rna40031	dual	dual	plastid	dual	dual
Cara_C_LOC113688817_rna38810	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113688814_rna38921	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690540_rna39737	dual	dual	plastid	plastid	dual
Cara_C_LOC113717213_rna74474	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113717212_rna72679	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113717211_rna74337	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113717210_rna74334	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113693607_rna41239	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717216_rna74515	plastid	plastid	plastid	non-organellar	non-organellar
Cara_C_LOC113693605_rna42020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717214_rna74472	dual	dual	plastid	plastid	plastid
Cara_C_LOC113693609_rna42968	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716460_rna74263	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113709097_rna62782	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716063_rna73117	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716062_rna73116	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689493_rna38510	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689492_rna38502	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113692958_rna42209	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689494_rna38512	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716065_rna73128	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716064_rna73125	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713680_rna71894	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_C_LOC113692955_rna42198	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713682_rna69653	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113692957_rna42206	mitochondrial	non-organellar	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113692950_rna42154	plastid	plastid	plastid	plastid	non-organellar
Cara_C_LOC113707100_rna59527	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113692952_rna42182	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113692953_rna42188	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113709085_rna62735	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113709084_rna62734	dual	dual	non-organellar	non-organellar	non-organellar
Cara_C_LOC113709087_rna62746	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691017_rna39222	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113709081_rna62711	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708170_rna63054	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113709082_rna62712	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691977_rna42079	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691010_rna38982	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113691975_rna42081	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691974_rna44112	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_C_LOC113691973_rna43238	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691972_rna43027	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113692116_rna41022	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113690548_rna39756	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735319_rna22148	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738494_rna29115	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113738805_rna28504	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727233_rna12442	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113716468_rna73714	dual	dual	mitochondrial	dual	plastid
Cara_C_LOC113706732_rna61962	dual	dual	plastid	non-organellar	plastid
Cara_C_LOC113690006_rna39969	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708971_rna64110	dual	dual	mitochondrial	mitochondrial	plastid
Cara_C_LOC113690000_rna39157	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113690001_rna37371	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113706734_rna61965	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690003_rna39975	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113706738_rna59577	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113706739_rna59946	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113692117_rna42565	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690009_rna39586	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734179_rna22635	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726231_rna10483	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113726894_rna11707	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726233_rna10494	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726232_rna10485	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726891_rna11701	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726890_rna11700	dual	dual	plastid	plastid	non-organellar
Cara_C_LOC113726893_rna1720	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726236_rna10498	dual	mitochondrial	plastid	non-organellar	plastid
Cara_C_LOC113726239_rna10505	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735279_rna23775	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726899_rna11720	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113726898_rna11719	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113725762_rna9578	dual	dual	mitochondrial	non-organellar	plastid
Cara_C_LOC113725760_rna9573	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725761_rna9574	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113692331_rna41072	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725768_rna9583	plastid	plastid	non-organellar	plastid	plastid
Cara_C_LOC113725769_rna9584	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113725996_rna9990	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113725451_rna8963	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727940_rna14087	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113727941_rna14089	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113727942_rna14092	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727943_rna14094	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727944_rna1891	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113727945_rna14095	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727946_rna14097	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727947_rna14099	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727948_rna14102	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727949_rna14104	plastid	plastid	plastid	non-organellar	non-organellar
Cara_C_LOC113692564_rna41827	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698734_rna50994	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113708177_rna63078	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714069_rna71061	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113698735_rna49277	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714748_rna69913	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714749_rna70640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735159_rna25013	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705291_rna59649	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113726095_rna10199	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735271_rna23281	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714746_rna69458	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714747_rna71465	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714740_rna70139	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113726090_rna10185	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113726093_rna10192	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726092_rna10190	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735273_rna23968	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113692288_rna40580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689644_rna39828	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699767_rna52001	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735272_rna23452	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113708174_rna63072	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705295_rna61621	dual	dual	plastid	plastid	dual
Cara_C_LOC113714436_rna69405	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725884_rna9801	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698087_rna51389	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705296_rna61622	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113739743_rna28914	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725453_rna8968	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113705745_rna59903	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714434_rna69853	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708280_rna63397	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705298_rna60495	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708282_rna63409	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708285_rna63424	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113689649_rna39910	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708288_rna63427	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113692792_rna44286	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739295_rna30546	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708175_rna63074	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113705748_rna59905	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713353_rna70223	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693320_rna43933	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705749_rna59911	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715819_rna72325	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113693321_rna43934	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113715818_rna72324	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693322_rna43940	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113732786_rna2691	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113693323_rna43941	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739294_rna30545	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724997_rna8165	plastid	plastid	plastid	plastid	non-organellar
Cara_C_LOC113715815_rna72318	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724478_rna12993	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699762_rna51954	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699763_rna51969	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699760_rna51951	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693936_rna40743	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699766_rna51982	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113708029_rna62545	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708758_rna62623	plastid	plastid	plastid	plastid	non-organellar
Cara_C_LOC113699765_rna51981	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708756_rna62620	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113691514_rna42252	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691517_rna41661	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708027_rna62555	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708752_rna62612	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113708021_rna63434	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708750_rna62610	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691512_rna42427	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724493_rna1343	plastid	non-organellar	plastid	non-organellar	plastid
Cara_C_LOC113740292_rna28161	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113697908_rna50725	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724490_rna13023	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113724497_rna13035	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724496_rna13032	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724495_rna13030	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693329_rna43953	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738926_rna29352	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714334_rna70294	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724499_rna13036	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715810_rna72290	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714331_rna71653	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707971_rna62327	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714333_rna69588	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714332_rna71617	dual	dual	mitochondrial	plastid	non-organellar
Cara_C_LOC113735455_rna23121	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708045_rna63743	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699382_rna49031	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707977_rna63835	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690510_rna39685	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113727662_rna13552	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707976_rna63131	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113697909_rna50729	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113733423_rna2825	dual	dual	plastid	plastid	dual
Cara_C_LOC113698679_rna50579	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113735456_rna23122	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113733134_rna2772	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113733806_rna23386	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725548_rna9155	dual	dual	plastid	plastid	plastid
Cara_C_LOC113725549_rna9154	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725814_rna9668	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725547_rna1493	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725816_rna9670	dual	dual	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113724472_rna12985	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725810_rna9657	plastid	plastid	non-organellar	plastid	plastid
Cara_C_LOC113725543_rna9148	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725812_rna9661	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113725813_rna9663	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724149_rna12005	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739621_rna1052	plastid	non-organellar	plastid	plastid	non-organellar
Cara_C_LOC113725486_rna9031	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735453_rna23117	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724639_rna13819	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724638_rna13777	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724637_rna13770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724636_rna13745	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113724635_rna13728	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113724634_rna13708	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690739_rna39966	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113740290_rna28472	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724147_rna12004	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113724630_rna13686	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_C_LOC113735868_rna24589	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739767_rna29032	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698891_rna49257	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707244_rna61929	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735860_rna24534	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735861_rna24535	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735157_rna25012	dual	dual	mitochondrial	dual	non-organellar
Cara_C_LOC113739765_rna29031	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735866_rna24578	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cara_C_LOC113735867_rna24588	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716665_rna72796	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113705346_rna61393	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113724899_rna7978	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716666_rna74246	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716661_rna73397	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716660_rna74085	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716663_rna73447	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113742942_rna2388	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725439_rna8945	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113693194_rna43390	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113708092_rna62775	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716668_rna72292	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739762_rna29000	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113738925_rna29351	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113722764_rna11691	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698890_rna49788	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727594_rna13433	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690661_rna37143	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705342_rna60669	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707242_rna61954	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690662_rna39328	dual	mitochondrial	mitochondrial	plastid	non-organellar
Cara_C_LOC113713435_rna71794	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705343_rna60355	dual	dual	plastid	plastid	plastid
Cara_C_LOC113724898_rna7975	plastid	plastid	non-organellar	plastid	non-organellar
Cara_C_LOC113724979_rna8130	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113738756_rna29750	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715859_rna72466	dual	mitochondrial	plastid	non-organellar	non-organellar
Cara_C_LOC113695535_rna282	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691418_rna43411	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705341_rna59913	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716638_rna72915	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113690665_rna38926	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113698493_rna50659	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698492_rna51280	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698491_rna49501	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113698490_rna49710	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698497_rna51067	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113698496_rna49793	dual	mitochondrial	plastid	dual	mitochondrial
Cara_C_LOC113698495_rna49589	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738989_rna29553	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698499_rna51061	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
