#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cara_E_LOC113743618_rna36308	plastid	plastid	plastid	plastid	non-organellar
Cara_E_LOC113743619_rna35906	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113714465_rna6922	dual	dual	mitochondrial	dual	dual
Cara_E_LOC113714460_rna6919	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710849_rna67041	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712953_rna66868	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710848_rna66485	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113694274_rna5045	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688225_rna37042	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113711452_rna6447	dual	dual	plastid	plastid	plastid
Cara_E_LOC113711451_rna68367	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113688226_rna37040	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113688221_rna35866	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113688220_rna3635	mitochondrial	non-organellar	non-organellar	non-organellar	mitochondrial
Cara_E_LOC113688223_rna37041	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688222_rna37046	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113700972_rna4318	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113700973_rna54987	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113711459_rna68393	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113711458_rna68381	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113700976_rna52658	dual	plastid	mitochondrial	non-organellar	mitochondrial
Cara_E_LOC113700977_rna52659	plastid	non-organellar	plastid	plastid	non-organellar
Cara_E_LOC113700974_rna54744	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113700975_rna55401	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113714793_rna6982	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113693469_rna4694	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709702_rna64523	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113709700_rna64797	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709701_rna65999	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709706_rna64930	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709709_rna64539	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729605_rna20401	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729607_rna20438	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729601_rna20370	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729600_rna20368	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729609_rna20460	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113693729_rna4822	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113693722_rna4821	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742228_rna34121	dual	dual	plastid	plastid	non-organellar
Cara_E_LOC113742229_rna34123	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113742224_rna34100	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113742225_rna34106	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113742226_rna31292	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113716100_rna7202	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742221_rna34077	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742222_rna31245	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113742223_rna34098	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113717473_rna7447	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113695604_rna45149	dual	dual	plastid	plastid	non-organellar
Cara_E_LOC113695607_rna45342	plastid	plastid	non-organellar	plastid	non-organellar
Cara_E_LOC113695606_rna47479	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113695601_rna47257	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113695600_rna47259	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113695603_rna46410	plastid	plastid	plastid	non-organellar	non-organellar
Cara_E_LOC113695602_rna6035	plastid	plastid	plastid	plastid	non-organellar
Cara_E_LOC113695609_rna46893	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113695608_rna47048	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113697113_rna47193	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113697112_rna46629	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113697111_rna46630	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113697110_rna45876	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113697117_rna44824	dual	dual	plastid	plastid	plastid
Cara_E_LOC113697116_rna44823	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113697115_rna46602	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113697114_rna44677	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113697119_rna45989	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113697118_rna46081	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696648_rna47818	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113696644_rna3274	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696645_rna47816	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113696646_rna47817	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696640_rna47812	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113696641_rna47813	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696642_rna47814	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696643_rna47815	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113698979_rna3744	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730049_rna15126	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730048_rna15128	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113719440_rna75038	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730044_rna15120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113719442_rna75040	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113698973_rna3740	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730041_rna15117	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113719445_rna75044	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730043_rna15118	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113719447_rna75045	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113738218_rna25828	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113738219_rna25827	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113738210_rna25800	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113738211_rna25804	plastid	plastid	plastid	non-organellar	non-organellar
Cara_E_LOC113738212_rna25807	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113738213_rna25811	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113738214_rna25813	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113738215_rna25814	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113738216_rna25824	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113738217_rna25823	dual	dual	plastid	plastid	plastid
Cara_E_LOC113699372_rna3848	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732301_rna19386	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113690562_rna3840	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113728611_rna17125	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731798_rna18384	dual	dual	plastid	mitochondrial	dual
Cara_E_LOC113731799_rna18389	plastid	non-organellar	plastid	plastid	non-organellar
Cara_E_LOC113731797_rna18382	dual	mitochondrial	plastid	non-organellar	non-organellar
Cara_E_LOC113731794_rna18381	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731790_rna18379	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113731791_rna18380	dual	mitochondrial	plastid	non-organellar	non-organellar
Cara_E_LOC113698024_rna3546	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687549_rna35488	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687548_rna35487	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113687541_rna35449	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113687542_rna35461	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113687545_rna35485	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687544_rna35472	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687547_rna35486	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113737307_rna26572	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737306_rna26570	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737304_rna26566	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737303_rna26563	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113737302_rna26562	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737301_rna26555	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737308_rna26576	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113705424_rna5385	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113700378_rna52991	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113711210_rna67640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701556_rna54694	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113730821_rna16597	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113730820_rna16595	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701553_rna53552	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730826_rna16605	plastid	non-organellar	plastid	plastid	non-organellar
Cara_E_LOC113701551_rna53549	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113701550_rna53408	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730829_rna16610	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730828_rna16607	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113701559_rna53912	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701558_rna54616	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113711219_rna67662	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113711218_rna67659	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113701089_rna52798	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701085_rna55343	dual	non-organellar	plastid	mitochondrial	non-organellar
Cara_E_LOC113701084_rna53918	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701087_rna52529	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701081_rna53447	dual	plastid	mitochondrial	plastid	plastid
Cara_E_LOC113701080_rna53445	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701083_rna53449	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701082_rna53443	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113718188_rna75564	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718189_rna75565	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718182_rna75544	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718183_rna75548	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113707867_rna5815	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718186_rna7565	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718187_rna75563	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718184_rna75549	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718185_rna75557	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718450_rna76315	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718451_rna7606	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718452_rna75948	plastid	plastid	plastid	plastid	plastid
Cara_E_LOC113718453_rna76318	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718454_rna76320	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718455_rna76321	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718456_rna76323	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718458_rna7608	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113718459_rna76346	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702094_rna54076	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688575_rna35520	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113743379_rna36397	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743378_rna34183	dual	dual	plastid	plastid	plastid
Cara_E_LOC113743002_rna31215	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743374_rna34257	plastid	plastid	plastid	non-organellar	plastid
Cara_E_LOC113743377_rna36531	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743376_rna35270	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113711561_rna68823	plastid	non-organellar	plastid	non-organellar	N/A
Cara_E_LOC113707131_rna5688	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113688027_rna37050	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688026_rna35106	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688025_rna36297	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113688024_rna34322	dual	mitochondrial	mitochondrial	plastid	non-organellar
Cara_E_LOC113688023_rna36398	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688022_rna3500	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113688021_rna35076	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113688020_rna36069	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113711567_rna68844	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688029_rna36358	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688028_rna36932	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113741209_rna31061	plastid	plastid	plastid	non-organellar	non-organellar
Cara_E_LOC113741208_rna31503	plastid	plastid	plastid	plastid	plastid
Cara_E_LOC113711565_rna68838	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741203_rna33854	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113741202_rna33829	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688572_rna34816	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741206_rna33441	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113741205_rna33170	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741204_rna34046	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718328_rna75905	plastid	plastid	non-organellar	plastid	plastid
Cara_E_LOC113712182_rna67318	plastid	plastid	plastid	plastid	plastid
Cara_E_LOC113743008_rna33747	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712184_rna67686	plastid	non-organellar	plastid	plastid	plastid
Cara_E_LOC113712185_rna67680	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703933_rna56204	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703932_rna56208	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703931_rna58424	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703930_rna58395	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703937_rna58635	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113703936_rna58786	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703935_rna55749	dual	plastid	mitochondrial	mitochondrial	plastid
Cara_E_LOC113703934_rna5073	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113736535_rna26913	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113736534_rna26003	plastid	plastid	plastid	plastid	plastid
Cara_E_LOC113736533_rna26109	dual	dual	mitochondrial	non-organellar	mitochondrial
Cara_E_LOC113736532_rna26901	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113736530_rna26900	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702048_rna53748	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702049_rna53756	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702040_rna54811	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702041_rna53628	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702042_rna53634	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702043_rna54999	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702044_rna53682	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702046_rna54250	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702047_rna52896	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718327_rna75903	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730913_rna16761	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701206_rna54261	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113740554_rna32431	plastid	plastid	plastid	non-organellar	non-organellar
Cara_E_LOC113740555_rna31018	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113740556_rna32882	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113701204_rna53754	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113740551_rna31209	plastid	non-organellar	non-organellar	non-organellar	plastid
Cara_E_LOC113740552_rna34168	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113701203_rna54591	dual	dual	plastid	dual	plastid
Cara_E_LOC113740558_rna33430	dual	dual	plastid	mitochondrial	non-organellar
Cara_E_LOC113740559_rna30897	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113730916_rna16762	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730915_rna16759	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113701200_rna53997	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113697752_rna3468	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710182_rna65932	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710183_rna6218	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710181_rna65930	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712979_rna69255	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710187_rna64386	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113710184_rna65244	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712975_rna67341	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113712974_rna67030	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113712977_rna68915	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710189_rna64530	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712971_rna66292	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712970_rna66291	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712973_rna66781	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712972_rna66267	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732091_rna18931	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732092_rna18932	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732093_rna18935	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cara_E_LOC113732094_rna18940	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732095_rna18941	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113732096_rna18943	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732097_rna18944	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732098_rna18945	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709984_rna65574	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113709985_rna65575	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113709986_rna65577	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113709987_rna65580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709980_rna65563	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709981_rna65571	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709982_rna65572	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709983_rna6184	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709988_rna65582	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709989_rna65583	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732328_rna19426	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732329_rna19423	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732326_rna19424	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732327_rna19431	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732324_rna19430	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732325_rna19428	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732320_rna19417	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113732321_rna19415	plastid	non-organellar	plastid	plastid	non-organellar
Cara_E_LOC113704856_rna57554	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696088_rna46069	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113708588_rna5943	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113696086_rna48775	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696084_rna48106	plastid	plastid	plastid	plastid	non-organellar
Cara_E_LOC113696085_rna48772	plastid	plastid	plastid	plastid	non-organellar
Cara_E_LOC113696082_rna46013	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696083_rna48595	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113708581_rna5941	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696081_rna6764	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113711273_rna67888	plastid	non-organellar	plastid	non-organellar	N/A
Cara_E_LOC113711272_rna67870	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113711271_rna67863	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113711270_rna67861	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113711277_rna67915	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113711276_rna67914	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113711275_rna67901	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113711274_rna67894	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741786_rna31709	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113700353_rna52905	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113711279_rna67934	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
