Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Ceug_LOC113775929_rna23006	Ceug_LOC113768602_rna14817	Ceug_LOC113754070_rna36105	Ceug_LOC113761605_rna3224	Ceug_LOC113783432_rna31199	Ceug_LOC113761605_rna3224	Ceug_LOC113776782_rna25884	Ceug_LOC113769456_rna14430	Ceug_LOC113779697_rna30091	Ceug_LOC113783432_rna31199	Ceug_LOC113760723_rna6290	Ceug_LOC113761605_rna3224	Ceug_LOC113779961_rna30136	Ceug_LOC113770428_rna20077		Ceug_LOC113783432_rna31199	Ceug_LOC113761183_rna6591	Ceug_LOC113774797_rna21343	Ceug_LOC113781460_rna2718	Ceug_LOC113751751_rna39026	Ceug_LOC113768016_rna16957	Ceug_LOC113762807_rna10138	Ceug_LOC113753676_rna37798	Ceug_LOC113769869_rna17955	Ceug_LOC113770807_rna17231							Ceug_LOC113769877_rna19064		Ceug_LOC113763701_rna2728	Ceug_LOC113767634_rna14566	Ceug_LOC113749581_rna34630	Ceug_LOC113761721_rna5012	Ceug_LOC113768461_rna14463	Ceug_LOC113781938_rna33071	Ceug_LOC113777850_rna26448			Ceug_LOC113763634_rna3275	Ceug_LOC113782646_rna31722	Ceug_LOC113748608_rna35553		Ceug_LOC113760531_rna7539					Ceug_LOC113750016_rna34994		Ceug_LOC113760000_rna9507	Ceug_LOC113764895_rna12000	
Ceug_LOC113775928_rna20563	Ceug_LOC113770835_rna19073	Ceug_LOC113761037_rna2318	Ceug_LOC113757088_rna42398	Ceug_LOC113749116_rna33358	Ceug_LOC113757088_rna42398	Ceug_LOC113776789_rna3434	Ceug_LOC113769457_rna16804	Ceug_LOC113779692_rna30089	Ceug_LOC113749116_rna33358	Ceug_LOC113768253_rna16742	Ceug_LOC113757088_rna42398	Ceug_LOC113759248_rna7335	Ceug_LOC113750804_rna2045		Ceug_LOC113749116_rna33358	Ceug_LOC113752881_rna37228	Ceug_LOC113762531_rna1346	Ceug_LOC113751490_rna39245	Ceug_LOC113761575_rna6590	Ceug_LOC113751548_rna38778	Ceug_LOC113749511_rna34844	Ceug_LOC113774647_rna22090	Ceug_LOC113765770_rna11764	Ceug_LOC113767750_rna14451							Ceug_LOC113764895_rna12000		Ceug_LOC113760545_rna7110	Ceug_LOC113770104_rna19344	Ceug_LOC113765344_rna13563		Ceug_LOC113751468_rna36076	Ceug_LOC113781317_rna29477	Ceug_LOC113753042_rna37942			Ceug_LOC113783256_rna33017	Ceug_LOC113767385_rna14567	Ceug_LOC113749575_rna35552		Ceug_LOC113778668_rna27075					Ceug_LOC113775556_rna23329		Ceug_LOC113760709_rna4817	Ceug_LOC113774866_rna23248	
Ceug_LOC113767609_rna16105	Ceug_LOC113770836_rna19867	Ceug_LOC113768191_rna14837	Ceug_LOC113757089_rna42397	Ceug_LOC113752921_rna39516	Ceug_LOC113757089_rna42397	Ceug_LOC113761605_rna3224	Ceug_LOC113757907_rna43160	Ceug_LOC113775147_rna24673	Ceug_LOC113752921_rna39516	Ceug_LOC113779903_rna29663	Ceug_LOC113757089_rna42397	Ceug_LOC113779755_rna29875	Ceug_LOC113768461_rna14463		Ceug_LOC113752921_rna39516	Ceug_LOC113762415_rna8331	Ceug_LOC113783469_rna32034	Ceug_LOC113775321_rna3902	Ceug_LOC113753284_rna38899			Ceug_LOC113761325_rna6813	Ceug_LOC113749977_rna35863	Ceug_LOC113751057_rna39940							Ceug_LOC113774866_rna23248		Ceug_LOC113761023_rna7438	Ceug_LOC113749581_rna34630	Ceug_LOC113772231_rna19348		Ceug_LOC113772125_rna20075	Ceug_LOC113756256_rna5696	Ceug_LOC113761315_rna5730			Ceug_LOC113779255_rna30546	Ceug_LOC113748893_rna35699	Ceug_LOC113772468_rna20162		Ceug_LOC113762581_rna6460					Ceug_LOC113782775_rna32420		Ceug_LOC113754167_rna39991	Ceug_LOC113750017_rna47	
Ceug_LOC113775925_rna22262	Ceug_LOC113776782_rna25884	Ceug_LOC113761953_rna4118	Ceug_LOC113779697_rna30091	Ceug_LOC113768149_rna16309	Ceug_LOC113779697_rna30091	Ceug_LOC113757088_rna42398	Ceug_LOC113763969_rna10918	Ceug_LOC113760556_rna659	Ceug_LOC113768149_rna16309	Ceug_LOC113764794_rna11254	Ceug_LOC113779697_rna30091	Ceug_LOC113779620_rna30130	Ceug_LOC113751468_rna36076		Ceug_LOC113768149_rna16309	Ceug_LOC113748693_rna35888	Ceug_LOC113750531_rna1353	Ceug_LOC113778112_rna26175	Ceug_LOC113761053_rna4347				Ceug_LOC113768937_rna15498	Ceug_LOC113775715_rna21030							Ceug_LOC113750017_rna47		Ceug_LOC113758566_rna6669	Ceug_LOC113748883_rna33689	Ceug_LOC113772172_rna19717		Ceug_LOC113776356_rna22165	Ceug_LOC113763158_rna5976	Ceug_LOC113770603_rna17117			Ceug_LOC113764633_rna11712	Ceug_LOC113761490_rna1823	Ceug_LOC113772793_rna22250		Ceug_LOC113753989_rna38094					Ceug_LOC113748424_rna30953		Ceug_LOC113748977_rna34408	Ceug_LOC113765295_rna13662	
Ceug_LOC113775924_rna22930	Ceug_LOC113776789_rna3434	Ceug_LOC113774959_rna22167	Ceug_LOC113779696_rna29174	Ceug_LOC113754518_rna36655	Ceug_LOC113779692_rna30089	Ceug_LOC113757089_rna42397	Ceug_LOC113764616_rna11478	Ceug_LOC113761774_rna5754	Ceug_LOC113754518_rna36655	Ceug_LOC113765770_rna11764	Ceug_LOC113779696_rna29174	Ceug_LOC113763701_rna2728	Ceug_LOC113749049_rna35540		Ceug_LOC113754518_rna36655	Ceug_LOC113762668_rna3368	Ceug_LOC113763398_rna10146	Ceug_LOC113779941_rna29170	Ceug_LOC113777452_rna26068				Ceug_LOC113769336_rna16691	Ceug_LOC113764164_rna7537							Ceug_LOC113765295_rna13662		Ceug_LOC113760401_rna6831	Ceug_LOC113765344_rna13563	Ceug_LOC113760765_rna8129		Ceug_LOC113768701_rna16052	Ceug_LOC113761176_rna8271	Ceug_LOC113761214_rna7500			Ceug_LOC113749008_rna35933	Ceug_LOC113770265_rna20125	Ceug_LOC113753368_rna39587		Ceug_LOC113773016_rna20989					Ceug_LOC113754279_rna4128		Ceug_LOC113777758_rna25200	Ceug_LOC113749520_rna34171	
Ceug_LOC113767604_rna16341	Ceug_LOC113761605_rna3224	Ceug_LOC113769456_rna14430	Ceug_LOC113779692_rna30089	Ceug_LOC113777928_rna25778	Ceug_LOC113775147_rna24673	Ceug_LOC113779697_rna30091	Ceug_LOC113754228_rna39772	Ceug_LOC113782713_rna31685	Ceug_LOC113777928_rna25778	Ceug_LOC113761689_rna4613	Ceug_LOC113779692_rna30089	Ceug_LOC113760545_rna7110	Ceug_LOC113772125_rna20075		Ceug_LOC113777928_rna25778	Ceug_LOC113762353_rna10291	Ceug_LOC113763905_rna7396	Ceug_LOC113761068_rna8198	Ceug_LOC113753121_rna39176				Ceug_LOC113776133_rna20687	Ceug_LOC113764947_rna11292							Ceug_LOC113749520_rna34171		Ceug_LOC113767658_rna15075	Ceug_LOC113765710_rna11054	Ceug_LOC113779752_rna29896		Ceug_LOC113753789_rna37725	Ceug_LOC113773233_rna20986	Ceug_LOC113757804_rna2420			Ceug_LOC113768472_rna14529	Ceug_LOC113770977_rna19182	Ceug_LOC113782839_rna32598		Ceug_LOC113752219_rna3969					Ceug_LOC113760521_rna4119			Ceug_LOC113781667_rna29657	
Ceug_LOC113775921_rna21550	Ceug_LOC113757088_rna42398	Ceug_LOC113769457_rna16804	Ceug_LOC113775147_rna24673	Ceug_LOC113748946_rna33573	Ceug_LOC113760556_rna659	Ceug_LOC113779696_rna29174	Ceug_LOC113783034_rna31609	Ceug_LOC113782718_rna31209	Ceug_LOC113748946_rna33573	Ceug_LOC113782799_rna31261	Ceug_LOC113775147_rna24673	Ceug_LOC113761023_rna7438	Ceug_LOC113776356_rna22165		Ceug_LOC113748946_rna33573	Ceug_LOC113775162_rna23355	Ceug_LOC113783361_rna32446	Ceug_LOC113765200_rna13079	Ceug_LOC113749583_rna35502				Ceug_LOC113767947_rna15060	Ceug_LOC113751294_rna36404							Ceug_LOC113781667_rna29657		Ceug_LOC113762026_rna10120	Ceug_LOC113751786_rna40119	Ceug_LOC113752894_rna37969		Ceug_LOC113748665_rna35544	Ceug_LOC113751069_rna38267	Ceug_LOC113753985_rna38897			Ceug_LOC113770635_rna19727		Ceug_LOC113754820_rna40354		Ceug_LOC113751085_rna39489					Ceug_LOC113753632_rna38409			Ceug_LOC113783480_rna32975	
Ceug_LOC113775920_rna22823	Ceug_LOC113757089_rna42397	Ceug_LOC113779710_rna27619	Ceug_LOC113760556_rna659	Ceug_LOC113779946_rna1335	Ceug_LOC113761774_rna5754	Ceug_LOC113779692_rna30089	Ceug_LOC113775230_rna21784	Ceug_LOC113758941_rna6885	Ceug_LOC113779946_rna1335	Ceug_LOC113779916_rna29631	Ceug_LOC113760556_rna659	Ceug_LOC113758566_rna6669	Ceug_LOC113768081_rna15316		Ceug_LOC113779946_rna1335	Ceug_LOC113753709_rna36381	Ceug_LOC113763716_rna7873	Ceug_LOC113764154_rna3301	Ceug_LOC113754122_rna39430				Ceug_LOC113767941_rna14927	Ceug_LOC113766805_rna11740							Ceug_LOC113783480_rna32975			Ceug_LOC113779344_rna30578	Ceug_LOC113777638_rna25791		Ceug_LOC113766126_rna12608	Ceug_LOC113753965_rna38552	Ceug_LOC113748717_rna34052			Ceug_LOC113777756_rna25713		Ceug_LOC113769830_rna19146		Ceug_LOC113775533_rna21348					Ceug_LOC113768732_rna15796			Ceug_LOC113773625_rna21401	
Ceug_LOC113775923_rna22645	Ceug_LOC113779697_rna30091	Ceug_LOC113757907_rna43160	Ceug_LOC113761774_rna5754	Ceug_LOC113755126_rna40628	Ceug_LOC113780710_rna50	Ceug_LOC113775147_rna24673	Ceug_LOC113769869_rna17955	Ceug_LOC113753743_rna38759	Ceug_LOC113755126_rna40628	Ceug_LOC113763537_rna6908	Ceug_LOC113761774_rna5754	Ceug_LOC113760401_rna6831	Ceug_LOC113753789_rna37725		Ceug_LOC113755126_rna40628	Ceug_LOC113776521_rna3718	Ceug_LOC113765231_rna13055	Ceug_LOC113751751_rna39026	Ceug_LOC113770275_rna18300				Ceug_LOC113762071_rna8332	Ceug_LOC113772587_rna17304							Ceug_LOC113773625_rna21401			Ceug_LOC113772231_rna19348	Ceug_LOC113749053_rna34352		Ceug_LOC113775696_rna23259	Ceug_LOC113779785_rna28223	Ceug_LOC113769876_rna18702			Ceug_LOC113751739_rna38842				Ceug_LOC113754238_rna39837								Ceug_LOC113783533_rna31118	
Ceug_LOC113767600_rna14649	Ceug_LOC113779696_rna29174	Ceug_LOC113773374_rna24509	Ceug_LOC113782713_rna31685	Ceug_LOC113770206_rna20276	Ceug_LOC113782713_rna31685	Ceug_LOC113760556_rna659	Ceug_LOC113766933_rna11322	Ceug_LOC113764001_rna9047	Ceug_LOC113770206_rna20276	Ceug_LOC113760694_rna1845	Ceug_LOC113782713_rna31685	Ceug_LOC113767658_rna15075	Ceug_LOC113748665_rna35544		Ceug_LOC113770206_rna20276	Ceug_LOC113753256_rna38381	Ceug_LOC113773153_rna22678	Ceug_LOC113777775_rna24831	Ceug_LOC113751125_rna2801				Ceug_LOC113762695_rna7430	Ceug_LOC113770829_rna19093							Ceug_LOC113783533_rna31118			Ceug_LOC113760976_rna6015	Ceug_LOC113759351_rna3289		Ceug_LOC113760881_rna9439	Ceug_LOC113778775_rna24903	Ceug_LOC113776449_rna24437							Ceug_LOC113754743_rna9474								Ceug_LOC113767120_rna681	
Ceug_LOC113763738_rna10156	Ceug_LOC113779692_rna30089	Ceug_LOC113763969_rna10918	Ceug_LOC113782718_rna31209	Ceug_LOC113761183_rna6591	Ceug_LOC113782715_rna31313	Ceug_LOC113761774_rna5754	Ceug_LOC113764794_rna11254	Ceug_LOC113764003_rna8449	Ceug_LOC113761183_rna6591	Ceug_LOC113777659_rna1675	Ceug_LOC113782718_rna31209	Ceug_LOC113762026_rna10120	Ceug_LOC113767786_rna15312		Ceug_LOC113761183_rna6591	Ceug_LOC113761940_rna5749	Ceug_LOC113762469_rna5620	Ceug_LOC113761575_rna6590	Ceug_LOC113759000_rna44165				Ceug_LOC113773668_rna22740	Ceug_LOC113778457_rna25203							Ceug_LOC113767120_rna681			Ceug_LOC113777695_rna24979	Ceug_LOC113762624_rna2032		Ceug_LOC113764595_rna11997	Ceug_LOC113756013_rna41451	Ceug_LOC113776123_rna20658							Ceug_LOC113750873_rna33334								Ceug_LOC113761405_rna7183	
Ceug_LOC113763737_rna5612	Ceug_LOC113775147_rna24673	Ceug_LOC113764618_rna11554	Ceug_LOC113748674_rna35921	Ceug_LOC113774797_rna21343	Ceug_LOC113782718_rna31209	Ceug_LOC113782713_rna31685	Ceug_LOC113765770_rna11764	Ceug_LOC113764006_rna10576	Ceug_LOC113774797_rna21343	Ceug_LOC113773668_rna22740	Ceug_LOC113748674_rna35921	Ceug_LOC113761953_rna4118	Ceug_LOC113762683_rna10197		Ceug_LOC113774797_rna21343	Ceug_LOC113780969_rna30600	Ceug_LOC113769968_rna17741	Ceug_LOC113753284_rna38899	Ceug_LOC113775016_rna2981				Ceug_LOC113753609_rna37892	Ceug_LOC113775432_rna23012							Ceug_LOC113761405_rna7183			Ceug_LOC113772172_rna19717	Ceug_LOC113768132_rna16265		Ceug_LOC113783649_rna32295	Ceug_LOC113782741_rna32825	Ceug_LOC113751574_rna39010							Ceug_LOC113770840_rna19959								Ceug_LOC113780980_rna30003	
Ceug_LOC113763736_rna7078	Ceug_LOC113760556_rna659	Ceug_LOC113764616_rna11478	Ceug_LOC113758941_rna6885	Ceug_LOC113752881_rna37228	Ceug_LOC113758941_rna6885	Ceug_LOC113782718_rna31209	Ceug_LOC113749977_rna35863	Ceug_LOC113749889_rna33600	Ceug_LOC113752881_rna37228	Ceug_LOC113748732_rna3012	Ceug_LOC113758941_rna6885	Ceug_LOC113782799_rna31261	Ceug_LOC113766126_rna12608		Ceug_LOC113752881_rna37228	Ceug_LOC113751241_rna3589	Ceug_LOC113749674_rna33465	Ceug_LOC113782981_rna32973	Ceug_LOC113770474_rna19956				Ceug_LOC113763474_rna4346	Ceug_LOC113773416_rna20835							Ceug_LOC113780980_rna30003			Ceug_LOC113760765_rna8129	Ceug_LOC113778864_rna3514		Ceug_LOC113783383_rna32155	Ceug_LOC113764875_rna11021	Ceug_LOC113779443_rna27505							Ceug_LOC113776374_rna20340								Ceug_LOC113760958_rna8048	
Ceug_LOC113763735_rna5320	Ceug_LOC113761774_rna5754	Ceug_LOC113754228_rna39772	Ceug_LOC113752047_rna2961	Ceug_LOC113762415_rna8331	Ceug_LOC113758944_rna44101	Ceug_LOC113782719_rna30789	Ceug_LOC113768937_rna15498	Ceug_LOC113751609_rna36546	Ceug_LOC113762415_rna8331	Ceug_LOC113764128_rna8135	Ceug_LOC113752047_rna2961	Ceug_LOC113779781_rna28674	Ceug_LOC113775696_rna23259		Ceug_LOC113762415_rna8331	Ceug_LOC113749453_rna1592	Ceug_LOC113779885_rna28134	Ceug_LOC113758526_rna43731	Ceug_LOC113751779_rna38937				Ceug_LOC113767487_rna15644	Ceug_LOC113748424_rna30953							Ceug_LOC113760958_rna8048			Ceug_LOC113779752_rna29896	Ceug_LOC113760708_rna8705		Ceug_LOC113771988_rna20083	Ceug_LOC113751492_rna40169	Ceug_LOC113755966_rna41409							Ceug_LOC113776370_rna20338								Ceug_LOC113783022_rna32968	
Ceug_LOC113763731_rna4957	Ceug_LOC113780710_rna50	Ceug_LOC113760723_rna6290	Ceug_LOC113778646_rna25548	Ceug_LOC113762531_rna1346	Ceug_LOC113753743_rna38759	Ceug_LOC113748674_rna35921	Ceug_LOC113769336_rna16691	Ceug_LOC113754079_rna4726	Ceug_LOC113762531_rna1346	Ceug_LOC113768568_rna15283	Ceug_LOC113778646_rna25548	Ceug_LOC113760895_rna6181	Ceug_LOC113760881_rna9439		Ceug_LOC113762531_rna1346	Ceug_LOC113775107_rna24557	Ceug_LOC113751780_rna1348	Ceug_LOC113777172_rna1938	Ceug_LOC113761247_rna4497				Ceug_LOC113781938_rna33071	Ceug_LOC113753150_rna38169							Ceug_LOC113783022_rna32968			Ceug_LOC113752894_rna37969	Ceug_LOC113759462_rna8451		Ceug_LOC113771985_rna20081	Ceug_LOC113754253_rna37574	Ceug_LOC113765152_rna11711							Ceug_LOC113780449_rna28753								Ceug_LOC113783704_rna30873	
Ceug_LOC113763730_rna4566	Ceug_LOC113782713_rna31685	Ceug_LOC113768253_rna16742	Ceug_LOC113753743_rna38759	Ceug_LOC113783469_rna32034	Ceug_LOC113753744_rna36761	Ceug_LOC113758941_rna6885	Ceug_LOC113779916_rna29631	Ceug_LOC113749262_rna34391	Ceug_LOC113783469_rna32034	Ceug_LOC113760403_rna4260	Ceug_LOC113753743_rna38759	Ceug_LOC113765323_rna11905	Ceug_LOC113764595_rna11997		Ceug_LOC113783469_rna32034	Ceug_LOC113765217_rna3472	Ceug_LOC113749137_rna33845	Ceug_LOC113761053_rna4347	Ceug_LOC113749624_rna33564				Ceug_LOC113781317_rna29477	Ceug_LOC113768677_rna14525							Ceug_LOC113783704_rna30873			Ceug_LOC113770713_rna19978	Ceug_LOC113761194_rna10792		Ceug_LOC113751299_rna40249	Ceug_LOC113754251_rna3431	Ceug_LOC113781977_rna31214							Ceug_LOC113772441_rna20016								Ceug_LOC113762785_rna4384	
Ceug_LOC113769559_rna1033	Ceug_LOC113782715_rna31313	Ceug_LOC113783034_rna31609	Ceug_LOC113764001_rna9047	Ceug_LOC113748693_rna35888	Ceug_LOC113764001_rna9047	Ceug_LOC113758944_rna44101	Ceug_LOC113776133_rna20687	Ceug_LOC113768690_rna14376	Ceug_LOC113748693_rna35888	Ceug_LOC113781938_rna33071	Ceug_LOC113764003_rna8449	Ceug_LOC113751491_rna39925	Ceug_LOC113783649_rna32295		Ceug_LOC113748693_rna35888	Ceug_LOC113768180_rna14436	Ceug_LOC113749138_rna1352	Ceug_LOC113760946_rna8098	Ceug_LOC113753975_rna37120				Ceug_LOC113773786_rna23199	Ceug_LOC113760521_rna4119							Ceug_LOC113762785_rna4384			Ceug_LOC113777638_rna25791	Ceug_LOC113779642_rna30686		Ceug_LOC113754106_rna38479	Ceug_LOC113760716_rna6284	Ceug_LOC113752991_rna37661							Ceug_LOC113773220_rna20339								Ceug_LOC113766893_rna12923	
Ceug_LOC113769558_rna15562	Ceug_LOC113782718_rna31209	Ceug_LOC113775230_rna21784	Ceug_LOC113764003_rna8449	Ceug_LOC113750531_rna1353	Ceug_LOC113764003_rna8449	Ceug_LOC113752047_rna2961	Ceug_LOC113767947_rna15060	Ceug_LOC113767606_rna16097	Ceug_LOC113750531_rna1353	Ceug_LOC113783575_rna31465	Ceug_LOC113764006_rna10576	Ceug_LOC113753853_rna40144	Ceug_LOC113783383_rna32155		Ceug_LOC113750531_rna1353	Ceug_LOC113783789_rna31527	Ceug_LOC113770670_rna20246	Ceug_LOC113777452_rna26068	Ceug_LOC113765155_rna11390				Ceug_LOC113773437_rna21201	Ceug_LOC113768732_rna15796							Ceug_LOC113766893_rna12923			Ceug_LOC113749053_rna34352	Ceug_LOC113782972_rna32576		Ceug_LOC113767476_rna746	Ceug_LOC113759453_rna8640	Ceug_LOC113770592_rna17828							Ceug_LOC113750016_rna34994								Ceug_LOC113783016_rna33138	
Ceug_LOC113769551_rna1032	Ceug_LOC113782719_rna30789	Ceug_LOC113769869_rna17955	Ceug_LOC113764006_rna10576	Ceug_LOC113762668_rna3368	Ceug_LOC113764006_rna10576	Ceug_LOC113778646_rna25548	Ceug_LOC113767941_rna14927	Ceug_LOC113767729_rna14838	Ceug_LOC113762668_rna3368	Ceug_LOC113781317_rna29477	Ceug_LOC113749885_rna34114	Ceug_LOC113777774_rna26949	Ceug_LOC113771988_rna20083		Ceug_LOC113762668_rna3368	Ceug_LOC113752642_rna38385	Ceug_LOC113765264_rna11009	Ceug_LOC113767701_rna14129	Ceug_LOC113773332_rna24737				Ceug_LOC113765448_rna11618	Ceug_LOC113777542_rna26240							Ceug_LOC113783016_rna33138			Ceug_LOC113759351_rna3289	Ceug_LOC113774637_rna22643		Ceug_LOC113764540_rna12877	Ceug_LOC113780290_rna28462	Ceug_LOC113752322_rna3246							Ceug_LOC113753478_rna39487								Ceug_LOC113783013_rna30870	
Ceug_LOC113769550_rna16719	Ceug_LOC113748674_rna35921	Ceug_LOC113766933_rna11322	Ceug_LOC113749885_rna34114	Ceug_LOC113763398_rna10146	Ceug_LOC113749889_rna33600	Ceug_LOC113753743_rna38759	Ceug_LOC113762071_rna8332	Ceug_LOC113761379_rna6868	Ceug_LOC113763398_rna10146	Ceug_LOC113756256_rna5696	Ceug_LOC113749886_rna33560	Ceug_LOC113761395_rna8319	Ceug_LOC113771985_rna20081		Ceug_LOC113763398_rna10146	Ceug_LOC113775368_rna23113	Ceug_LOC113777902_rna26392	Ceug_LOC113753121_rna39176	Ceug_LOC113767988_rna15250				Ceug_LOC113756256_rna5696	Ceug_LOC113773657_rna22652							Ceug_LOC113783013_rna30870			Ceug_LOC113770449_rna19506	Ceug_LOC113761865_rna8458		Ceug_LOC113772465_rna20163	Ceug_LOC113777523_rna25682	Ceug_LOC113767317_rna16771							Ceug_LOC113753385_rna38736								Ceug_LOC113767145_rna13580	
Ceug_LOC113769557_rna14896	Ceug_LOC113758941_rna6885	Ceug_LOC113779903_rna29663	Ceug_LOC113749886_rna33560	Ceug_LOC113763905_rna7396	Ceug_LOC113751609_rna36546	Ceug_LOC113764003_rna8449	Ceug_LOC113762695_rna7430	Ceug_LOC113761950_rna4877	Ceug_LOC113763905_rna7396	Ceug_LOC113750646_rna3193	Ceug_LOC113749889_rna33600	Ceug_LOC113774804_rna24427	Ceug_LOC113751299_rna40249		Ceug_LOC113763905_rna7396	Ceug_LOC113783320_rna31648	Ceug_LOC113753351_rna38825	Ceug_LOC113749583_rna35502	Ceug_LOC113777748_rna24899				Ceug_LOC113761176_rna8271	Ceug_LOC113754302_rna39457							Ceug_LOC113767145_rna13580			Ceug_LOC113762624_rna2032			Ceug_LOC113774754_rna21422	Ceug_LOC113752802_rna39395	Ceug_LOC113753537_rna38396							Ceug_LOC113764164_rna7537								Ceug_LOC113767147_rna13584	
Ceug_LOC113769556_rna14661	Ceug_LOC113758944_rna44101	Ceug_LOC113764794_rna11254	Ceug_LOC113749889_rna33600	Ceug_LOC113783361_rna32446	Ceug_LOC113754070_rna36105	Ceug_LOC113764006_rna10576	Ceug_LOC113779242_rna29716	Ceug_LOC113761958_rna1113	Ceug_LOC113783361_rna32446	Ceug_LOC113763158_rna5976	Ceug_LOC113751609_rna36546	Ceug_LOC113767634_rna14566	Ceug_LOC113767476_rna746		Ceug_LOC113783361_rna32446	Ceug_LOC113782777_rna851	Ceug_LOC113770154_rna1341	Ceug_LOC113754122_rna39430	Ceug_LOC113775455_rna23018				Ceug_LOC113751069_rna38267	Ceug_LOC113751418_rna37737							Ceug_LOC113767147_rna13584			Ceug_LOC113768132_rna16265			Ceug_LOC113753977_rna36079	Ceug_LOC113761266_rna6625	Ceug_LOC113763634_rna3275							Ceug_LOC113775556_rna23329								Ceug_LOC113757627_rna42898	
Ceug_LOC113781102_rna1818	Ceug_LOC113752047_rna2961	Ceug_LOC113765770_rna11764	Ceug_LOC113751609_rna36546	Ceug_LOC113762353_rna10291	Ceug_LOC113754079_rna4726	Ceug_LOC113749885_rna34114	Ceug_LOC113779798_rna30048	Ceug_LOC113783606_rna31317	Ceug_LOC113762353_rna10291	Ceug_LOC113761176_rna8271	Ceug_LOC113751605_rna2620	Ceug_LOC113770104_rna19344	Ceug_LOC113764540_rna12877		Ceug_LOC113762353_rna10291	Ceug_LOC113768274_rna14806	Ceug_LOC113776044_rna21710	Ceug_LOC113770275_rna18300	Ceug_LOC113777841_rna3775				Ceug_LOC113753965_rna38552								Ceug_LOC113757627_rna42898			Ceug_LOC113761721_rna5012			Ceug_LOC113781000_rna30117	Ceug_LOC113763298_rna5329	Ceug_LOC113782817_rna31975							Ceug_LOC113766805_rna11740								Ceug_LOC113753154_rna38649	
Ceug_LOC113776456_rna24593	Ceug_LOC113778646_rna25548	Ceug_LOC113749977_rna35863	Ceug_LOC113751605_rna2620	Ceug_LOC113763716_rna7873	Ceug_LOC113749262_rna34391	Ceug_LOC113749886_rna33560	Ceug_LOC113773668_rna22740	Ceug_LOC113774956_rna23129	Ceug_LOC113763716_rna7873	Ceug_LOC113773233_rna20986	Ceug_LOC113754078_rna38320	Ceug_LOC113749581_rna34630	Ceug_LOC113753813_rna37546		Ceug_LOC113763716_rna7873	Ceug_LOC113763491_rna621	Ceug_LOC113765156_rna11388	Ceug_LOC113751125_rna2801	Ceug_LOC113768293_rna15729				Ceug_LOC113777563_rna26019								Ceug_LOC113753154_rna38649			Ceug_LOC113778864_rna3514			Ceug_LOC113783689_rna31647	Ceug_LOC113769383_rna16817	Ceug_LOC113779590_rna27625							Ceug_LOC113774629_rna21969								Ceug_LOC113751731_rna36175	
